id;name;article_A1;article_A2;article_A3;article_A4;article_B1;article_B2;article_B3;article_B4;guidance_d_c;guidance_m_c;patent;software;first_doc
2848;Syomara Assuite Trindade;0;0;0;0;0;0;0;0;0;0;0;0;2011
2849;Ana Karine Loula Torres Rocha;0;0;0;0;0;0;1;0;1;0;0;0;2017
2850;Sandra Aparecida De Assis;0;3;4;5;2;1;0;0;0;0;0;0;2004
2851;Paula Regina Siega;1;1;0;2;0;1;0;0;5;9;0;0;2011
2852;Luciene Souza Santos;1;4;2;1;2;0;0;0;0;9;0;0;2013
2853;Elzicleia Tavares Dos Santos;0;0;0;0;0;0;0;0;0;0;0;0;2012
2854;Vera Lucia De Mendonca Silva;0;0;0;0;0;0;0;0;0;0;0;0;2005
2855;Adller Moreira Chaves;0;0;1;3;0;2;4;1;0;0;0;0;0
2856;Téo Veiga De Oliveira;0;1;0;0;0;0;0;2;0;0;0;0;2010
2857;Marcelo Santos Amaral;0;0;0;1;0;2;0;0;0;0;0;0;2016
2858;Marcelo Araújo da Nóbrega;0;0;0;1;0;0;0;0;0;0;0;0;2003
2859;Ione Aparecida Silva Da Cruz;0;0;0;0;0;0;0;0;0;0;0;0;2022
2860;Pollyanna Alves Dias Costa;0;0;0;1;0;0;1;0;0;2;0;0;2016
2861;Faní Quitéria Nascimento Rehem;0;0;0;0;0;0;0;1;0;0;0;0;2013
2862;Ricardo Augusto Souza Machado;0;0;0;0;0;0;1;0;0;1;0;0;2018
2863;Emmanuel Oguri Freitas;0;0;0;2;0;0;0;0;0;0;0;0;2011
2864;Iane de Paiva Novais;0;0;2;0;1;0;0;0;0;1;0;0;2015
2865;Giane Araújo Pimentel Carneiro;0;0;0;0;0;0;0;0;0;0;0;0;2021
2866;Angelo Maurício De Amorim;0;0;0;0;3;0;1;0;0;0;0;0;2017
2867;Arnaud Victor Dos Santos;0;0;3;0;1;0;0;0;0;4;0;0;1998
2868;Solange Mary Moreira Santos;2;1;0;1;0;2;0;0;0;13;0;0;2003
2869;Bruna Colombo Dos Santos;0;2;0;1;2;0;0;0;0;0;0;0;2017
2870;Haroldo José Mendes;0;0;0;0;0;1;2;0;0;0;0;0;2014
2871;Alday De Oliveira Souza;0;0;0;0;0;0;0;0;0;0;0;0;2013
2872;Roberta Bolzan Jauris;0;0;0;0;0;0;0;0;0;0;0;0;0
2873;Cecilia Maria Mourao Carvalho;0;0;0;1;0;0;0;0;0;0;0;0;0
2874;Daniela Oliveira Dos Santos;0;0;0;0;0;0;0;0;0;0;0;0;2012
2875;José Bonifácio do Amparo Sobrinho;0;0;0;0;0;0;0;0;0;0;0;0;2019
2876;Nadson Santana Reis;0;0;1;0;4;5;0;1;0;0;0;0;2022
2877;Monalisa Dos Reis Aguiar Pereira;0;0;0;0;0;0;0;0;0;9;0;0;2010
2878;Gabriela Barretto de Sá;3;0;0;0;0;0;0;0;0;0;0;0;2020
2879;Débora Cardoso Da Silva;0;0;2;1;0;0;0;4;0;6;0;0;2013
2880;Eloy Lago Nascimento;0;0;0;0;0;0;0;0;0;0;0;0;0
2881;Vinicius Augusto Takahashi Arakawa;0;0;0;0;0;0;0;0;0;21;0;0;2011
2882;Marcelo Gomes da Silva;0;1;10;1;0;1;0;2;0;7;0;0;2018
2883;Quitéria Rodrigues Costa;0;0;0;0;0;0;0;0;0;0;0;0;0
2884;Elisângela Rosemeri Curti Martins;0;1;0;0;1;0;0;0;0;0;0;0;2012
2885;Susana Paim Dos Santos;0;0;0;0;0;0;1;0;0;0;0;0;2015
2886;Jorge Henrique de Oliveira Sales;2;2;0;8;0;0;31;0;0;10;5;1;1999
2887;Hemeclecio Nascimento Santana;0;0;0;0;0;0;1;0;0;0;0;0;0
2888;Alexandre Galvão Carvalho;1;0;1;3;4;0;0;1;0;0;0;0;2007
2889;Aida Carvalho Vita;0;1;0;0;0;0;0;0;0;5;0;0;2012
2890;Bernardo Fernandes Canedo;0;0;0;0;2;0;0;0;0;0;0;0;2019
2891;Romenique Da Rocha Silva;0;0;0;0;0;0;0;0;0;5;0;1;2011
2892;Marco Aurélio Avila;0;0;1;1;1;1;1;0;0;0;0;0;2004
2893;Feizi Masrour Milani;0;0;0;0;0;0;0;0;0;0;0;0;2004
2894;Tatiane Pereira Boechat;0;0;0;1;0;0;0;0;0;0;0;0;2014
2895;Júlio César Dos Reis;0;0;0;0;0;0;0;2;0;16;0;0;2012
2896;Tiago Santos Sampaio;0;2;0;3;1;1;0;0;0;0;0;0;2024
2897;Jorge Aliomar Barreiros Dantas;0;0;0;0;0;0;0;0;0;0;0;0;2001
2898;Cintia Regina Andrade Sousa;0;1;0;0;0;0;0;0;0;0;0;0;0
2899;Sheyla Portela Mello;0;0;0;0;0;0;0;0;0;0;0;0;0
2900;Evaldo Nascimento Bispo;0;0;0;0;0;0;0;0;0;0;0;0;2014
2901;Carlos Vieira Andrade Junior;0;0;0;0;0;0;0;2;0;0;0;0;2016
2902;Pedro Nascimento Prates Santos;3;0;0;0;0;0;0;0;0;0;1;0;2020
2903;Darlyane Antunes Macedo;0;1;0;0;1;4;0;0;0;0;0;0;0
2904;Koji De Jesus Nagahama;0;1;0;0;0;1;0;1;0;0;0;0;2003
2905;Sílvio Humberto Dos Passos Cunha;0;0;0;0;0;0;0;0;0;0;0;0;2004
2906;Erica Elena Avdzejus;0;1;0;0;0;0;0;0;0;0;0;0;2017
2907;Priscila Ribeiro Chéquer Luz;0;0;0;0;0;1;0;0;0;0;0;0;2021
2908;Alfredo Eurico Rodrigues Matta;2;1;0;1;1;0;1;0;17;17;0;19;2001
2909;Elizeu Clementino De Souza;1;4;1;2;1;5;2;0;19;14;0;0;2004
2910;Ricardo Luiz Wagner;0;0;0;0;0;0;0;0;0;0;0;0;0
2911;Tércia Costa Valverde;0;0;1;1;0;0;0;0;0;11;0;0;2010
2912;Rosana Leal Simões De Freitas;0;0;0;0;0;0;0;0;0;0;0;0;0
2913;Marialda Da Silva Brito Nascimento;0;0;0;0;0;0;1;0;0;0;0;0;2013
2914;Juvanete Ferreira Alves Brito;0;0;0;0;0;0;0;0;0;0;0;0;2012
2915;Gildelson Felicio de Jesus;0;0;0;0;0;0;0;0;0;0;0;0;2021
2916;Thais Alves Brito;1;1;2;0;2;1;0;0;0;0;0;0;0
2917;Maria Das Graças Fonseca Andrade;0;0;0;0;0;0;2;0;0;3;0;0;2007
2918;Elder Sales Teixeira;6;0;0;1;1;0;0;0;0;0;0;0;2010
2919;Patrícia Carla Da Hora Correia;0;1;1;1;1;2;1;0;0;12;0;1;2013
2920;Carlos Takiya;1;0;2;0;0;0;0;2;0;1;0;1;2003
2921;Suélem Maria Santana Pinheiro Ferreira;0;0;1;0;0;0;1;0;0;0;0;0;2019
2922;José Ailton Oliveira Carneiro;2;2;3;0;4;8;0;0;4;17;0;0;2012
2923;João Carlos De Padua Andrade;0;0;0;0;0;0;1;0;0;0;0;0;2017
2924;Claudia Renata Borges;0;0;0;0;0;0;0;0;0;0;0;0;2009
2925;Gianete Dutra Meira;0;0;0;0;0;0;0;0;0;0;0;0;2016
2926;Juliana De Oliveira Freitas Miranda;0;1;3;4;1;4;1;1;0;0;0;0;2017
2927;Suely dos Santos Souza;0;0;0;0;0;0;0;0;0;0;0;0;0
2928;Francisco Arapiraca Dos Santos;0;0;0;0;0;0;0;0;0;0;0;0;0
2929;Núbia Da Silva;0;1;0;0;2;0;1;1;0;0;0;0;0
2930;Claudinei De Camargo Sant'Ana;0;3;3;1;10;1;1;1;0;16;0;0;2008
2931;Jossel Borges Santos;0;0;1;0;0;0;0;0;0;0;0;0;0
2932;Silvania Capua Carvalho;0;0;0;0;0;0;0;0;0;0;0;0;0
2933;Gálber Santos Brito Da Silva;0;1;0;0;0;0;0;0;0;0;0;0;2017
2934;Anderson De Souza Matos Gadéa;0;0;0;2;0;2;0;1;0;10;0;0;2005
2935;Thaís Nascimento Santana;0;0;0;0;0;1;0;0;0;0;0;0;2018
2936;Josilene Silva Da Costa;0;0;0;0;0;0;0;0;0;0;0;0;2010
2937;Kleber Silva Rocha;0;0;0;0;1;0;0;0;0;0;0;0;2019
2938;Ricardo Santos Nascimento;0;0;0;0;0;0;0;0;0;0;0;0;0
2939;Roberto Sávio Rosa;0;0;2;1;2;0;0;1;0;0;0;0;2008
2940;Jasson Da Silva Martins;0;0;1;0;0;1;1;3;0;0;0;0;0
2941;Josilda Batista Lima Mesquita Xavier;0;0;0;0;0;0;0;0;0;0;0;0;2011
2942;Roberto Rodrigues Bandeira Tosta Maciel;1;0;0;1;4;1;7;0;0;3;0;0;2018
2943;Luciano P Sepulveda;0;0;0;0;0;0;1;0;0;0;0;0;0
2944;Cintia Borges De Almeida;0;2;1;1;0;1;0;1;0;1;0;0;2018
2945;Gildeci de Oliveira Leite;0;0;0;1;0;0;2;0;0;5;0;0;2017
2946;Alda Fatima De Souza;1;0;0;0;0;0;0;0;0;0;0;0;2021
2947;Katia Silene Lopes De Souza Albuquerque;0;0;0;0;0;0;0;0;0;0;0;0;0
2948;Simone Andrade Teixeira;0;0;0;1;1;0;1;0;0;0;0;0;2010
2949;Helio Fernando Lôbo Nogueira da Gama;0;0;0;0;1;0;0;1;0;0;0;0;2005
2950;Malcom Guimarães Rodrigues;1;0;1;0;0;0;0;0;0;0;0;0;2012
2951;Sylvia Maria Torres Bezerril;0;0;0;0;0;0;0;0;0;0;0;0;2015
2952;Jocely Santos Caldas Almeida;0;0;0;0;0;0;0;0;0;0;0;0;0
2953;Ricardo Franklin De Freitas Mussi;1;1;2;2;14;1;1;1;0;3;0;0;2017
2954;Pedro Henrique Cavalcante Moraes;0;0;0;0;0;0;0;0;0;0;0;0;0
2955;Amália Catharina Santos Cruz;0;0;0;0;0;0;0;0;0;0;0;0;2022
2956;Daniela Magalhães Costa De Jesus;0;0;0;0;0;0;0;0;0;0;0;0;0
2957;Rogério Tosta De Almeida;1;0;0;0;1;3;0;0;0;0;0;0;2017
2958;André Lacerda Braga Teles;0;1;0;0;0;0;0;1;0;0;0;0;2016
2959;Bruno Rodrigues Alencar;0;0;0;0;1;0;0;0;0;0;0;0;0
2960;Nicoleta Mendes De Mattos;0;0;0;0;0;0;0;0;0;0;0;0;2014
2961;Cleideni Alves Do Nascimento;2;0;1;0;0;0;0;0;0;0;0;0;0
2962;Fabio del Monte Cocozza;0;1;0;2;2;0;0;1;4;0;3;0;2003
2963;Anna Karyna Torres Côrtes;0;0;1;0;0;0;0;0;0;0;0;0;0
2964;Marcia Torres Neri Soares;0;4;1;2;1;0;0;1;0;3;0;0;2015
2965;Nacelice Barbosa Freitas;0;1;1;0;0;0;1;0;0;0;0;0;2014
2966;Rejane Nunes Lopes De Oliveira;0;0;0;0;0;0;0;0;0;0;0;0;0
2967;Antonio Teofilo Ataide Do Nascimento;0;0;0;0;0;1;0;0;0;0;0;0;2014
2968;Maurício Santana Lordêlo;0;0;1;0;0;1;0;0;0;0;0;0;2014
2969;Sérgio Pastori De Figueirêdo;0;0;0;0;0;0;0;0;0;0;0;0;0
2970;Ana Jaqueline Santiago Carneiro;0;0;0;0;0;0;0;1;0;0;0;0;2019
2971;Mila Palma Pacheco;0;1;1;0;0;1;0;0;0;0;0;0;0
2972;Iramaia De Santana;0;0;0;0;0;0;0;0;0;0;0;0;2016
2973;Maria Do Carmo Oliveira De Cerqueira;0;0;0;0;0;0;0;0;0;0;0;0;0
2974;Ana Flávia Soares;0;0;0;1;0;0;2;1;0;0;0;0;2017
2975;Clédson Luciano Miranda Dos Santos;0;0;0;0;0;0;0;0;0;0;0;0;2023
2976;Karoline Da Conceição Santos;0;0;0;0;0;1;0;0;0;0;0;0;0
2977;Eraldo Medeiros Costa Neto;2;7;1;4;6;0;0;0;2;17;0;0;2003
2978;Polianna Alves Andrade Rios;2;0;1;0;0;1;0;0;0;0;0;0;2015
2979;Delza Rodrigues De Carvalho;0;0;0;0;0;0;0;0;0;0;0;0;2011
2980;Enjolras De Oliveira Matos;0;0;0;0;0;0;0;0;0;0;0;0;2021
2981;André Renê Barboni;1;0;0;0;0;0;1;0;0;0;0;0;2002
2982;Roberta Lima Machado De Souza Araújo;0;0;1;1;1;2;0;1;0;0;0;0;2022
2983;Franco Dani Rico Amado;1;2;2;1;4;0;1;0;0;18;0;0;2006
2984;Genira Carneiro De Araujo;0;0;0;0;0;0;0;0;0;0;0;0;2005
2985;Carlito Lopes Nascimento Sobrinho;1;1;1;2;7;5;1;1;4;13;0;0;2004
2986;Stenio Longo Araújo;0;0;0;0;0;0;0;0;0;0;0;0;0
2987;Edson De Jesus Marques;0;0;0;3;1;0;1;0;0;8;0;0;2011
2988;Maísa Soares Dos Santos Lopes;0;0;0;0;0;0;0;0;0;0;0;1;2017
2989;Marcia Figueredo D'Souza;0;2;1;0;3;0;0;0;0;0;0;0;2016
2990;Edenise Maria Santos da Silva Batalha;0;0;0;0;2;1;1;0;0;2;0;0;2021
2991;Francisco José Bezerra Souto;0;0;0;0;0;0;0;0;0;0;0;0;2004
2992;Telma Maria Oliveira;0;0;0;0;0;0;0;0;0;0;0;0;0
2993;Thamires Oliveira De Souza Sampaio;0;0;0;0;0;0;1;0;0;0;0;0;0
2994;José Brilhante De Sousa Neto;0;0;0;0;0;0;0;0;0;0;0;0;0
2995;Salomão Cleômenes Lima Costa;0;0;0;0;0;0;0;0;0;0;0;0;0
2996;Josias Alves De Jesus;0;0;0;1;0;0;0;0;0;0;0;0;2017
2997;Jeane Magnavita Da Fonseca Cerqueira;1;0;0;1;0;0;0;0;0;0;0;0;0
2998;Alexandre Do Nascimento Silva;1;1;0;1;1;2;0;0;0;0;0;1;2017
2999;Renato Leone Miranda Léda;0;1;0;0;0;0;0;0;0;0;0;0;2003
3000;Alexandre Schiavetti;12;21;4;4;5;1;3;0;24;37;0;0;2002
3001;Mônica Batista Leite;0;0;0;0;0;1;0;3;0;0;0;0;2001
3002;Simone Andrade Gualberto;0;0;2;1;0;1;0;4;0;16;2;0;2001
3003;Vilara Maria Mesquita Mendes Pires;0;0;0;0;0;2;2;0;0;0;0;0;2015
3004;Ginaldo Cardoso De Araújo;1;2;0;2;1;0;0;0;0;0;0;0;2021
3005;Silmara Almeida De Carvalho;0;0;0;0;0;0;0;0;3;8;0;0;2009
3006;Astria Dias Ferrão Gonzales;0;0;0;0;2;0;0;0;0;11;1;0;2001
3007;Jean Santos;0;0;0;0;0;0;0;0;0;0;0;0;0
3008;Jadergudson Pereira;0;0;0;0;1;0;0;1;4;13;0;0;2011
3009;Antonia Adonis Callou Sampaio;0;0;1;0;0;0;0;0;0;0;0;0;0
3010;Daniele de Santana Rocha;1;1;0;0;0;0;0;0;1;2;0;0;2017
3011;Marco Antonio Tamai;0;2;0;0;0;0;0;1;0;0;0;0;2002
3012;Marcelo Inácio Ferreira Ferraz;2;1;2;2;0;1;1;0;0;24;0;0;2006
3013;Lílian De Souza Santos Ruas;0;0;0;0;0;0;0;0;0;0;0;0;0
3014;Gilsely Barbara Barreto Santana;0;0;0;0;0;0;0;0;0;0;0;0;2022
3015;Maria Lícia Silva De Queiroz;0;0;0;0;0;0;0;0;0;0;0;0;0
3016;Adriano Monteiro D'Almeida Monteiro;0;0;0;0;0;0;0;2;0;0;0;0;2006
3017;Espedito Maia Lima;0;0;2;1;1;0;0;0;0;5;0;0;2012
3018;Vera Da Silva Rocha;0;0;0;0;0;0;0;0;0;0;0;0;0
3019;Paulo Wenderson Teixeira Moraes;0;0;0;0;0;0;0;0;0;0;0;0;2014
3020;Livia Souza Pugliese;0;0;0;0;0;0;0;0;0;0;0;0;2011
3021;Claudio Cledson Novaes;0;0;0;0;0;2;1;0;0;0;0;0;2003
3022;Paulo James De Oliveira;0;0;0;0;0;0;0;0;0;0;0;0;2003
3023;Siméia Dos Santos Cerqueira;0;0;0;0;0;0;0;0;0;0;0;0;0
3024;Teresa Leonel Costa;0;0;0;0;1;0;0;0;0;0;0;0;2022
3025;Marcelo Tramontin Souza;11;6;3;0;0;0;1;0;0;3;0;0;2018
3026;Jorge Adilson Gondim Pereira;0;0;0;0;0;0;0;0;0;0;0;0;2021
3027;Nélia Lima Machado;0;0;0;0;0;0;0;0;0;0;0;0;0
3028;Thaís Regis Aranha Rossi;11;0;1;2;0;2;2;0;0;9;0;0;2016
3029;Ana Maria Alvarenga;0;0;0;0;1;1;0;0;0;1;0;0;2012
3030;Janice Cassia Lando;0;2;5;2;2;0;0;0;0;7;0;0;2012
3031;Nilvo Luiz Cassol;0;0;0;0;0;0;0;0;0;0;0;0;2020
3032;Raimunda Silva D Alencar;0;0;0;0;0;0;0;0;0;0;0;0;0
3033;César Costa Vitorino;0;1;1;0;0;2;0;2;1;37;0;0;2014
3034;Lazaro Nonato Vasconcellos De Andrade;0;0;0;0;0;0;0;0;0;0;0;0;1998
3035;Cleide Selma Alecrim Pereira;0;0;0;0;0;0;0;0;0;0;0;0;0
3036;Joaquim Perfeito Da Silva;0;0;0;0;0;0;0;0;0;0;0;0;2003
3037;Edvan Salum Cardoso;0;0;0;0;0;0;0;0;0;0;0;0;0
3038;Juscilandia Oliveira Alves Campos;0;0;0;1;0;0;0;0;0;0;0;0;2015
3039;Cristina Do Sacramento Cardôso De Freitas;0;0;0;0;0;0;0;0;0;0;0;0;0
3040;Viviany Teixeira Do Nascimento;2;0;0;0;0;1;0;0;0;0;0;0;2010
3041;Elinalva Maciel Paulo;0;0;0;0;0;0;0;0;0;0;0;0;2010
3042;Thiago Francisco De Souza;1;0;0;0;0;0;0;0;0;0;0;0;0
3043;Edgar Silva Júnior;0;0;0;0;0;1;0;0;0;0;0;0;2007
3044;Gustavo Pereira Da Cruz;0;0;0;0;0;0;0;0;0;4;0;0;2005
3045;Elizama Aguiar De Oliveira;1;1;2;1;0;0;3;4;0;7;1;0;2012
3046;Caio Tacito Gomes Alvares;0;0;0;0;0;1;0;3;0;0;0;0;2015
3047;Glauce Maciel Barbosa Pereira;0;0;0;0;0;0;0;0;0;0;0;0;2012
3048;Eduardo Chagas Oliveira;0;0;0;3;0;1;1;0;0;0;0;0;2007
3049;Kárpio Márcio De Siqueira;0;0;0;0;0;1;3;0;0;0;0;0;0
3050;Aline Vieira Simões;0;0;0;0;1;2;2;0;0;0;0;0;2019
3051;Edilson Ferreira Batista;0;1;0;0;0;0;0;0;0;0;0;0;2002
3052;Welma Wildes Cunha Coelho Amorim;5;1;4;1;5;0;0;0;0;0;0;1;2020
3053;Miriam Sanae Tokumoto;0;2;2;0;1;0;0;0;0;2;0;0;2000
3054;Felix Mas Milian;3;8;6;1;2;0;1;0;1;7;0;2;2006
3055;Miriam Gimenes;0;0;0;0;1;0;0;0;0;0;0;0;1993
3056;William De Araújo Figueira;0;0;0;0;0;0;0;0;0;0;0;0;2017
3057;Ana Paula Melo Mariano;2;2;0;0;0;0;0;1;0;0;0;0;2014
3058;Gardenia Mascarenhas De Oliveira;0;0;0;0;0;0;1;1;0;0;0;0;2004
3059;Ferdinand Martins Da Silva;0;0;0;0;0;0;0;0;0;4;0;0;2017
3060;Clélia Maria Vieira Dantas;0;0;0;0;0;0;0;0;0;0;0;0;0
3061;Carmen Lucia De Souza Rech;0;0;0;0;0;0;0;1;1;4;0;0;2006
3062;Eduardo Kowalski Neto;0;0;0;0;0;0;0;0;0;0;0;0;0
3063;Edvaldo Hilário Dos Santos;0;0;0;0;0;0;0;0;0;0;0;0;0
3064;Eder Amaral E Silva;0;0;0;0;0;0;0;0;0;0;0;0;2016
3065;Idmar Boaventura Moreira;0;0;0;0;1;0;1;0;0;2;0;0;2018
3066;Patricio Nunes Barreiros;0;6;3;0;0;2;1;0;2;34;0;1;2013
3067;Gilmar Correia Silva;0;0;0;0;0;0;0;1;0;0;0;0;2015
3068;Leliana Santos De Sousa;0;0;0;0;2;0;0;0;5;8;0;0;2003
3069;Iva Autina Cavalcante Lima;0;0;0;0;2;0;0;0;0;0;0;0;0
3070;Marcio Antonio De Andrade Bortoloti;0;2;0;0;0;0;0;0;0;2;0;0;2006
3071;Stela Maria Azevedo E Ribeiro;0;0;0;0;0;0;0;0;0;0;0;0;2016
3072;Sandra Mara Bispo Sousa;0;0;0;1;2;0;1;0;2;1;0;0;2005
3073;Elisa Teshima;0;0;1;1;0;0;0;0;0;0;0;0;2001
3074;Wagner Carvalho De Argolo Nobre;0;1;0;1;0;0;0;0;0;0;0;0;2015
3075;Jéssica Barbosa Da Silva Do Nascimento;0;1;0;0;0;0;0;0;0;0;0;0;2023
3076;Katia Vinhatico Pontes;0;0;0;0;1;0;0;0;0;3;0;0;2018
3077;Francisco Mendes Costa;0;0;0;0;0;0;0;0;0;0;0;0;2012
3078;Adriana Bozzi;1;0;0;1;1;0;0;0;2;5;0;0;2005
3079;Lysie Dos Reis Oliveira;1;0;1;2;0;0;0;0;0;7;0;0;2006
3080;Rafael Marani Barbosa;0;0;0;2;3;0;0;1;3;11;0;0;2014
3081;Wilson Roberto De Mattos;0;0;0;0;0;0;0;0;2;5;0;0;2000
3082;Arivaldo De Lima Alves;0;0;0;2;1;0;0;0;0;10;0;0;2003
3083;Eulina Patrícia Oliveira Ramos Pires;0;0;0;0;1;0;0;0;0;0;0;0;0
3084;Maria Cristina Rangel;0;0;1;0;0;0;0;0;0;0;0;0;2013
3085;Marcos Profeta Ribeiro;0;0;0;0;0;0;1;0;0;0;0;0;2019
3086;Lindanor Gomes Santana Neta;0;0;0;2;0;0;0;1;0;0;0;0;0
3087;Marcelo Torres Peixoto;1;0;1;0;3;0;1;0;0;3;0;0;2019
3088;Monica Benfica Marinho;0;0;0;0;0;2;0;0;0;0;0;0;2007
3089;Byron De Castro Muniz Teixeira;0;0;0;0;0;0;1;0;0;0;0;0;0
3090;Mírian Rocha Vázquez;0;0;0;0;0;0;0;0;0;0;0;0;2002
3091;Mario Cezar Silva De Oliveira;0;0;0;0;0;0;2;2;0;0;0;0;2014
3092;Antonio Edsom Carvalho Filho;0;0;0;0;0;0;0;0;0;0;0;0;0
3093;Gilcimar Pereira Dos Santos;0;0;0;0;0;0;0;0;0;0;0;0;0
3094;Maria Cleonice Barbosa Braga;0;0;0;0;0;0;0;1;0;0;0;0;2006
3095;Cristiano Oliveira De Souza;0;0;0;0;0;1;3;0;0;0;0;0;0
3096;Márcia Valéria Fernandes Diederiche Lima Dos Santos;0;0;0;0;0;0;0;0;0;0;0;0;2005
3097;Gracineide Selma Santos De Almeida;0;2;1;0;0;0;0;0;0;2;0;0;2008
3098;Carolina De Godoy Almeida;0;0;1;0;0;0;0;0;0;0;0;0;0
3099;Regina Lúcia Bastos Vieira;0;0;0;0;0;0;0;0;0;0;0;0;0
3100;Marluse Arapiraca Dos Santos Cordeiro;0;0;0;0;0;0;0;0;0;0;0;0;0
3101;Caroline Barreto Freire Oliveira;0;0;0;0;1;0;1;0;0;0;0;0;0
3102;Ana Paula Matos Fonseca;0;0;0;0;0;0;0;0;0;0;0;0;0
3103;Benedito Gonçalves Eugênio;4;5;6;5;17;5;1;4;0;31;0;0;2009
3104;Caio Leônidas Oliveira De Andrade;0;0;3;2;3;0;1;0;0;2;0;0;2018
3105;Ernesto Acosta Martínez;1;2;1;1;0;2;0;0;0;0;0;0;2005
3106;Franck Nei Monteiro Barbosa;0;0;0;0;1;1;1;0;0;0;0;0;0
3107;Jussara Tânia Silva Moreira;0;0;0;0;0;0;0;0;0;0;0;0;2016
3108;Ana Tereza Costa Silva;0;0;2;0;0;0;0;0;0;0;0;0;2000
3109;Raimundo Jorge Zumaêta Costa;0;0;0;0;0;0;0;0;0;0;0;0;2013
3110;Alessandra Leila Borges Gomes Fernandes;0;0;0;1;0;2;1;0;0;12;0;0;2008
3111;Marielson De Carvalho Bispo Da Silva;0;0;0;0;0;0;0;1;0;0;0;0;2019
3112;Maria Das Graças Teixeira De Araújo Góes;0;0;0;0;0;0;0;0;0;0;0;0;0
3113;Daniela Galdino Nascimento;0;0;0;0;1;0;0;0;0;3;0;0;2019
3114;Marlon Messias Santana Cruz;1;3;3;0;2;4;0;1;0;0;0;0;2023
3115;Glaurea Nádia Borges de Oliveira;0;1;0;0;0;2;0;0;0;4;0;0;2020
3116;Sílvio Roberto Dos Santos Oliveira;0;0;0;0;1;0;0;1;0;3;0;0;2004
3117;Karina Pereira Pinto;0;0;0;0;0;0;0;0;0;0;0;0;2006
3118;Tania Barth;0;1;0;0;0;0;0;0;0;0;0;0;2018
3119;Carlos Cesar Barros;0;0;0;1;0;0;0;0;0;3;0;0;2009
3120;Robério Pereira Barreto;0;1;0;2;0;1;1;0;0;3;0;0;2013
3121;Lícia Da Silva Sobral;0;0;0;0;0;0;0;0;0;0;0;0;0
3122;Gervásio Paulo Da Silva;0;1;1;0;0;0;0;0;0;2;0;0;2010
3123;Kleize Araújo De Oliveira Souza;0;0;0;0;1;3;0;0;0;0;0;0;2017
3124;Eliuse Sousa Silva;0;0;1;1;0;0;0;0;0;0;0;0;0
3125;Cíntia Ribeiro Martins;2;2;0;0;0;0;0;0;0;0;0;1;2020
3126;Adriana Silva Teles Boudoux;0;0;1;0;0;0;1;0;0;0;0;0;2023
3127;Joelma Oliveira Da Silva;0;0;0;0;0;0;0;0;0;0;0;0;0
3128;Rogenaldo De Brito Chagas;0;0;0;0;0;0;1;0;0;0;0;0;0
3129;Elias Cunha Bitencourt;1;1;5;0;0;0;0;0;0;1;1;0;2019
3130;Sylvana Naomi Matsumoto;2;4;1;1;0;2;0;0;4;12;0;0;1999
3131;Iraildes Andrade Juliano;0;0;0;0;1;2;0;0;0;0;0;0;0
3132;Manoel Camilo Moleiro Cabrera;1;0;0;0;0;0;0;0;0;0;0;0;2016
3133;Márcia Helena de Melo Pereira;5;8;4;2;0;6;4;0;3;14;0;0;2005
3134;Carla Daiane Costa Dutra;0;0;1;1;0;0;1;0;0;0;0;0;0
3135;Maria Auxiliadora Ferreira Santos;0;0;0;0;0;0;0;0;0;0;0;0;0
3136;Raphael Rodrigues Vieira Filho;0;0;0;0;1;0;0;0;3;8;0;0;2003
3137;Marcelo Filadelfo Silva;0;0;0;0;0;0;0;4;0;0;0;0;2017
3138;Adriane Lizbehd Halmann;0;0;1;0;1;0;1;1;0;9;0;0;2011
3139;Poliana De Castro Melo;0;1;0;0;0;0;0;0;1;5;0;0;2011
3140;Iracildo Silva Santos;0;0;1;0;0;0;0;0;0;0;0;0;0
3141;Tânia Ferreira Dos Santos Bomfim;0;0;0;0;0;0;0;0;0;0;0;0;0
3142;Giovanna Porto Dos Santos;0;0;0;0;0;0;0;0;0;0;0;0;2016
3143;Jane Hilda Mendonça Badaró;0;0;0;0;0;0;0;0;0;0;0;0;0
3144;Rita De Cassia Chagas Carvalho;0;0;0;0;0;0;0;0;0;0;0;0;0
3145;Roger Magalhães Da Silva;1;0;0;0;0;0;0;0;0;0;0;0;2023
3146;Thiana De Souza Cairo Tunes;0;0;0;0;0;0;0;0;0;0;0;0;0
3147;Valdir Nunes Dos Santos;0;0;0;0;0;0;0;0;0;0;0;0;2017
3148;Murilo Barreto Santana;1;0;0;2;3;0;0;0;0;0;0;0;2016
3149;Felipe Souza Dreger Nery;3;0;1;0;3;2;1;0;0;0;0;0;2019
3150;Rejane Cristine Carneiro Santana;0;0;0;0;1;0;1;0;0;0;0;0;0
3151;Cláudio Lúcio Fernandes Amaral;0;0;0;1;0;0;0;7;3;2;0;0;2001
3152;Jose Araujo Avelino;0;0;0;0;0;0;1;0;0;2;0;0;2018
3153;Leilane Estevam Leal;0;0;0;0;0;0;0;0;0;0;0;0;2015
3154;Lucas Santos De Oliveira;1;1;0;0;0;0;0;0;0;0;0;0;2021
3155;Carla Patricia Bispo De Santana;0;0;0;0;0;0;0;0;0;3;0;0;2006
3156;Wagner Ferreira De Santana;0;0;0;0;0;0;0;0;0;0;0;0;0
